candidate_id,iteration,rank,objective,total,tomatoes_total,min_day_total,avg_inventory,inventory_penalty,BASE_TAKE_EDGE,BASE_QUOTE_EDGE,INVENTORY_SKEW,SOFT_LIMIT_RATIO,TREND_EDGE_THRESHOLD,TREND_IMBALANCE_THRESHOLD,TOXIC_SPREAD_THRESHOLD,GAMMA_RANGE,GAMMA_TREND,GAMMA_VOLATILE,RESERVATION_SCALE,ALPHA_EDGE_SCALE,ALPHA_IMBALANCE_SCALE,POSITION_BIAS_DIVISOR,TREND_FAIR_BONUS,TREND_ENTRY_TAKE_BONUS,TREND_HOLD_EXIT_BONUS,STRONG_TREND_HOLD_EXIT_BONUS
v29_4-cmaes-phase2-it05-cand02,5,2,31732.676249999997,28913.0,14022.0,14373.0,10.98475,54.92375,1.096050063062773,2.6945233858881235,0.033020170350116784,0.6689974786906102,1.1647827716765704,0.10679831275038287,13.998013630546412,0.32287498950425936,0.16690987914744407,0.32174290361502217,0.15004408353139884,1.064664566822254,1.1997525491247465,13.053830610765713,0.27390016043226145,3.00185875474824,0.5800423185047037,1.005647166500384
v29_4-cmaes-phase2-it05-cand07,5,3,31729.38075,28943.0,14084.0,14209.0,11.08385,55.41925,1.1842058656031613,2.955656923301008,0.03157731002017729,0.6372400394161778,1.1810939956905238,0.13280788272872532,14.789076034904022,0.35193400318275014,0.16120554278446275,0.3601269277408953,0.16002978461050654,1.0256072768159308,1.1294942396530216,13.736127649218167,0.21248600367296178,2.498071185043928,0.63979096155372,0.899811853323795
v29_4-cmaes-phase2-it05-cand04,5,4,31702.273500000003,28917.5,14090.5,14209.5,11.4253,57.1265,1.216434183953804,2.5042628157129223,0.02267811038156345,0.6307835634676846,1.133345720044183,0.13064109803087331,14.616648334731224,0.34293832323701057,0.13339256674617617,0.28030340060513415,0.13088992274845776,1.0374996563403733,1.1379487880861756,12.831897102367567,0.2217869176375806,3.139516473489118,0.5072047438724567,0.9122193755361603
v29_4-cmaes-phase2-it05-cand03,5,5,31617.95575,28826.5,13935.5,14251.5,11.76885,58.84425,1.1249825567948493,2.8080421964808946,0.032178355117566684,0.7008977415849716,1.18666747569021,0.11359845990583504,14.488865144261037,0.33390038238578595,0.1784054676662914,0.3486676848116402,0.12058840995597517,1.0145503037913906,1.077434785071872,13.866796456844279,0.2739921766932733,2.7804918082767074,0.4920951203434464,0.8718342268806297
v29_4-cmaes-phase2-it05-cand09,5,6,31611.4915,28790.5,13931.5,14382.5,11.101700000000001,55.508500000000005,1.0819799306794882,2.9214666185100984,0.02833722224181559,0.5999157686000496,1.1162959438268047,0.1252634942424318,14.717612927338115,0.35723916498704955,0.16527613783323622,0.2770192329725863,0.14575743465351834,1.0601383468531753,1.2141167420465746,13.028197573731232,0.2842353076868053,2.4040620249275104,0.5822194348709394,1.0304162511836799
v29_4-cmaes-phase2-it05-cand06,5,7,31607.19025,28790.0,13963.0,14368.0,11.281949999999998,56.40974999999999,1.0991517529620318,3.029127896337156,0.022891023894121336,0.6288236030903548,1.1153175209982114,0.137945724841255,14.815354034630925,0.3346288403350513,0.15597057482990143,0.3665787925256751,0.1559327631752968,0.998855057799,1.0965670011685973,12.230816262908736,0.24111165485556238,2.945096178621305,0.5108493916611309,0.8930740536212275
v29_4-cmaes-phase2-it05-cand08,5,8,31525.1585,28714.5,13823.5,14332.5,11.1683,55.8415,1.1394226930998075,3.144432770487495,0.036954713815749815,0.6763618105152436,1.28180985786103,0.11384854543463813,14.590498043779972,0.3605229554527571,0.18,0.31445566352406146,0.15629256070486197,1.0123561897483557,1.0607654482974933,13.787643441982075,0.29637401416788073,3.0944681901512863,0.4794378825017795,0.8908452981509303
v29_4-cmaes-phase2-it05-cand10,5,9,31505.206749999998,28720.5,13861.5,14220.5,11.87865,59.39325,1.3251747386401953,2.951800944316214,0.0310488169645143,0.6274307980827972,1.2040442429588691,0.13916300838096524,14.487358871287887,0.34523713708555015,0.17832120589187261,0.32282325026381137,0.13084447035278424,1.0832286026607227,1.1887053032883568,12.871612079852689,0.2659203502888348,3.4019861306873005,0.4719229092478832,0.9557190997934966
v29_4-cmaes-phase2-it05-cand05,5,10,31491.80675,28706.5,13879.5,14223.5,11.87865,59.39325,1.251024160010686,2.6501868037596976,0.026532974400047992,0.6222318406033082,1.0761243229804816,0.10878368311914828,14.732733067265613,0.3244951931580327,0.14388134283022241,0.3315314363765902,0.14155279783634578,1.039948242896723,1.0615647691869,13.21609972714575,0.2753481201326947,2.837658927137878,0.5318521478377141,0.964439575291503
v29_4-cmaes-phase2-it05-cand11,5,11,31441.10175,28635.0,13872.0,14316.0,11.41965,57.09825000000001,1.1353391298889366,2.8433383244636694,0.023058577400114372,0.6228228233662256,1.2602673913651297,0.10323208842885342,14.763834228694353,0.3539612204462631,0.1492816278800174,0.308804461397115,0.1721227352668193,1.0205561673620733,1.0782648112864388,13.349708441500512,0.17254822419745902,3.6955064589233975,0.5159660499192219,0.8664304051876885
v29_4-cmaes-phase2-it05-cand01,5,12,31430.60675,28648.5,13853.5,14207.5,11.87865,59.39325,1.255009536628985,2.7284996565874886,0.020385989544978368,0.6590255239355668,1.1064416524570106,0.14969602193415707,14.691565721557033,0.33371389548514274,0.12715880919721273,0.3354473048637838,0.1321500393892813,1.0234664357043388,1.1610578569382854,12.581831909232253,0.2958871417274182,3.329547997153873,0.5544974067055995,0.8670636552909495
v29_4-cmaes-phase2-it06-cand09,6,1,31788.97025,28980.5,14185.5,14315.5,10.92595,54.62975,1.1948860134294024,2.752982504503655,0.020512486309070405,0.6809857158651724,1.1287507470920735,0.10634515724185203,14.402069899859201,0.2866020997672023,0.14787902918134982,0.33348846856026626,0.1718600991356983,1.0110719731463473,1.1247056320414333,12.769767365201272,0.24916828657123125,2.9667949506666718,0.37385842999561514,0.8819325239056577
v29_4-cmaes-phase2-it06-cand02,6,2,31742.3075,28921.5,14030.5,14377.5,10.938500000000001,54.69250000000001,1.0472872668244335,2.8352047317554714,0.03799366400205087,0.6810799372902263,1.1009828197358882,0.1447306246188069,14.646977941634148,0.3579726729592984,0.17238050352206563,0.43682276368234896,0.14305583902185812,1.0395373558382293,1.2103579954483938,13.112607806683382,0.2574518091631428,2.957620928846976,0.47631055716880255,0.7760918183435161
v29_4-cmaes-phase2-it06-cand06,6,3,31591.49875,28803.5,13944.5,14231.5,11.66025,58.301249999999996,1.2552090646592051,2.7699353679326815,0.026007227986262017,0.6907124606007662,1.0670400507245228,0.13014449281545143,14.683114669234584,0.35260888686658004,0.18,0.3546646530973844,0.13768906632319783,1.039249415370486,1.0713596197885724,13.190394897501882,0.2933932551616609,2.7571244707006084,0.496613964771006,0.9284541692640713
v29_4-cmaes-phase2-it06-cand00,6,4,31587.5915,28766.5,13939.5,14383.0,11.101700000000001,55.508500000000005,1.0402024571780575,2.805403603403209,0.026097493085416444,0.639190855465373,1.1302351175228365,0.14593669612423538,14.462772100250463,0.37220405147204183,0.1518997686479735,0.3029260779995235,0.14326717091565233,1.0482664730679239,1.179739492784066,13.554240586730897,0.2507060657803591,2.4413235452312567,0.7210871348438523,0.911721220708367
v29_4-cmaes-phase2-it06-cand03,6,5,31563.48075,28756.0,13865.0,14314.0,11.06385,55.319250000000004,1.0864616371609273,2.8978299708078894,0.024686119497204097,0.6865043854824111,1.1390739409998856,0.13498834429354442,14.082943180730753,0.33630333538297613,0.1438052212329342,0.3186945723770148,0.18069215084286588,1.0240864253978603,1.210619031860072,13.669691387071822,0.22931189530497262,3.027913335481317,0.5467818497024445,0.9087382719534809
v29_4-cmaes-phase2-it06-cand07,6,6,31553.1585,28740.5,13849.5,14342.5,11.1683,55.8415,1.1077003451852907,3.1044302171298073,0.030251256651771273,0.6871410748655792,1.2046413574358203,0.11855545886224908,14.388814742202323,0.32578313615556587,0.16404665605099664,0.3381499496990903,0.13789355519732566,1.0588130726781393,1.0967317405848847,13.539819462000532,0.25239221746474727,2.913366928153794,0.3945125629221581,0.8573765178282439
v29_4-cmaes-phase2-it06-cand08,6,7,31541.155499999997,28754.5,13863.5,14210.5,11.0889,55.444500000000005,1.0999245251093939,2.7465572551163766,0.03483986593465416,0.6697693444167458,1.2097508412747837,0.12827075507672966,14.66393767085982,0.31256673359607295,0.17532980902381265,0.3147397722014156,0.1465120368453311,1.0865851638888502,1.0755896342908784,13.242333541502115,0.24807281201787743,3.4103940394804346,0.5932688296247893,0.9016199418501027
v29_4-cmaes-phase2-it06-cand05,6,8,31522.96475,28739.5,13848.5,14215.5,11.92705,59.63525,1.2559318253025635,3.0125926801634004,0.03561367670024029,0.625102858907583,1.1578662411181082,0.10372610621878112,14.866444273716661,0.3324695770755622,0.15812981869693668,0.28437428850553315,0.160176230406181,1.0353798821916367,1.0904263213542522,13.301987664812227,0.26219510656612255,2.5530055044205593,0.46507378234357616,0.9573743652959037
v29_4-cmaes-phase2-it06-cand01,6,9,31483.26125,28679.5,13884.5,14298.5,11.187750000000001,55.938750000000006,1.154682401840956,2.5953440962416625,0.021503013744009807,0.672512664455803,1.2903751107854697,0.11389967234338207,14.735944230218896,0.2606536106245318,0.15028055685933372,0.32990374432848985,0.14803221173953257,1.0492728846275217,1.161167204100429,12.10388578692865,0.23000905354792744,2.959659809770568,0.4917135589764287,0.8827453197503542
v29_4-cmaes-phase2-it06-cand04,6,10,31462.00675,28679.5,13852.5,14209.5,11.87865,59.39325,1.2671498997226012,3.0377970450219327,0.023673056148163524,0.6560291887735777,1.1644206736472946,0.12018152876864213,14.36693705246646,0.31343201156118433,0.14640461042811792,0.3451878957577825,0.14879787831227564,1.0194954237771632,1.1230345683233105,12.705429887604565,0.2938460119487172,3.616203914538327,0.5986894274778267,0.8934425911403329
v29_4-cmaes-phase2-it06-cand10,6,11,31403.6585,28601.5,13774.5,14290.0,11.1683,55.8415,1.1950218650393192,3.0044265012017393,0.026437138823015897,0.6576664942765502,1.180648589074666,0.1271820896876398,14.654774758884237,0.3443049159277292,0.18,0.3508899740186737,0.1518127721794951,1.0425006836538764,1.0908356019770016,12.654603416285196,0.29369332608937726,2.996276463497956,0.4715118011351162,0.9240694714024874
v29_4-cmaes-phase2-it06-cand11,6,12,31340.968999999997,28558.0,13667.0,14198.0,11.3262,56.631,1.2468489417878703,3.0378605203084494,0.028086513207687566,0.7052342417288527,1.1817229708747736,0.13764151347297732,14.350403088756703,0.33966610861605245,0.1123783576441549,0.32386690758611586,0.1600969075435798,1.0876812012928312,1.0307169007297434,12.934355745303707,0.24506774628249933,2.760320623163424,0.5020260329906098,0.7877057659190413
v29_4-cmaes-phase2-it07-cand00,7,1,31800.4735,29006.5,14147.5,14255.5,11.4253,57.1265,1.1305248151463911,2.867175939178487,0.025065158132285364,0.66148304023748,1.2243989776235984,0.12490185140979887,14.776041987887623,0.3637111019468169,0.16211252914776125,0.3263401653222013,0.13056053940691534,1.0046595325258236,1.1608043630278808,14.086140820702964,0.2647018613709095,2.467310996958923,0.5620721190293585,0.8804151117292863
v29_4-cmaes-phase2-it07-cand01,7,2,31730.18075,28944.0,14085.0,14208.0,11.08385,55.41925,1.2242428638161489,2.7373344937500703,0.02687244032282344,0.6713070775725863,1.2015578901288273,0.12731927531082327,15.166575343687947,0.34043230874999675,0.1526041892732494,0.31270171248288564,0.16106653608210728,1.0669667658442201,1.1633947744985573,13.489257117342378,0.2729340313910998,2.7746883368141493,0.4525230899270291,0.8943329934301881
v29_4-cmaes-phase2-it07-cand10,7,3,31678.487,28868.0,13977.0,14329.0,11.0626,55.313,1.0806286792300928,2.6781025727393835,0.02463953037407437,0.6510689574685304,1.2084187316531678,0.13494354018634552,14.665238316280414,0.3732469554283188,0.14780530055956917,0.35224596402452635,0.1550611947957507,1.0079746604893511,1.196894417486654,13.773593235572406,0.22620865880518132,2.496133277829503,0.4465145276745133,0.824623331760526
v29_4-cmaes-phase2-it07-cand07,7,4,31662.535,28844.5,13953.5,14371.5,11.253,56.265,1.0836040892126544,2.800092879711442,0.030138414031271595,0.6784477916828278,1.0390814678496691,0.1046457724910681,14.432960667268734,0.35526385791004733,0.14159459737968172,0.33648540685186556,0.1331942558417885,1.0426387336742542,1.0568060372001915,12.443463080194471,0.2431244309721023,3.077274906634595,0.4173864981990074,1.0537139800719346
v29_4-cmaes-phase2-it07-cand08,7,5,31620.206749999998,28827.5,13936.5,14260.5,11.87865,59.39325,1.222843030793371,2.806204185557851,0.03307558114087315,0.6417843917849065,1.1405854724089959,0.10874525448383782,14.779388239089249,0.3237768861241625,0.16527015196154926,0.27175433591892306,0.13242187534172686,1.052394909665253,1.1528774199162712,13.739290001163273,0.27826963534559745,2.870118458488268,0.44234922449077635,0.8992421325823748
v29_4-cmaes-phase2-it07-cand09,7,6,31600.183999999997,28796.0,13905.0,14303.0,11.2832,56.416000000000004,1.142584171618414,2.810039705835376,0.03539473098663617,0.681176570887657,1.1050597445497536,0.14485678995934603,14.485373538046602,0.3197480869530438,0.15367524797270826,0.3131877141133688,0.15339712329462998,1.0261689501971265,1.1369364996199438,12.189729890189199,0.22674124271033022,3.077713812540332,0.6268981533393803,0.8817632455637687
v29_4-cmaes-phase2-it07-cand06,7,7,31517.36475,28735.5,13844.5,14207.5,11.92705,59.63525,1.2549973488133828,2.8717009427567866,0.03413140215938062,0.709603967855957,1.1687199004421867,0.11459335878995502,14.680990101974091,0.32397426150762143,0.18,0.3956782198400005,0.1483877611570928,1.0203329092080904,1.149079977597375,12.901225606843688,0.24293289351060965,3.052217719912366,0.6229314779994013,0.8265316981016093
v29_4-cmaes-phase2-it07-cand02,7,8,31492.558500000003,28685.5,13794.5,14314.5,11.1683,55.8415,1.1765846336184824,2.6893026832601046,0.03605025749871324,0.6999282929708104,1.1300522683489662,0.1712910102278768,14.599070618311757,0.32265873910429177,0.1697162861832418,0.29374310815807797,0.16867225070939604,1.054934053111325,1.1085147874368775,13.292173970224685,0.2194554805734541,2.585984358217333,0.5568641234671018,0.9251177595149047
v29_4-cmaes-phase2-it07-cand03,7,9,31451.5975,28665.5,13774.5,14230.5,12.000499999999999,60.0025,1.1608496096257286,2.77080382839016,0.02858657054969432,0.6515963724709224,1.1243752340769508,0.14044221398179196,14.17031987249666,0.29281735128599773,0.1567481098014209,0.34354451568861744,0.1470089354024952,1.0226613372235203,1.2230012254383158,13.007754897266237,0.20308265167689266,2.6577021848471287,0.4971681635052757,0.9541393394071692
v29_4-cmaes-phase2-it07-cand04,7,10,31431.467999999997,28647.0,13756.0,14208.0,11.426400000000001,57.132000000000005,1.1627867298665042,2.800480747578448,0.0324061818024445,0.6487819720724012,1.1005605447733737,0.09756647381812908,14.557720796921863,0.3237418845818564,0.12904952660588762,0.35029301643547445,0.16456752656459067,1.041903289882315,1.149901748411501,13.754442908274095,0.2537669394377116,3.9312660997445605,0.5024051596460889,1.0645575295188896
v29_4-cmaes-phase2-it07-cand05,7,11,31406.593249999998,28604.5,13745.5,14294.0,11.34135,56.70675,1.2091390031172078,2.5749377406817016,0.026506283017297627,0.6914063325386738,1.0837580243220168,0.13457094838878075,14.838047830632934,0.3520401142683883,0.18,0.3745197482829614,0.14131995745907108,1.0362092183342417,1.1499418183984698,12.283332746086211,0.2562977300113355,2.328677501193884,0.5613416757409777,0.8565009848518118
v29_4-cmaes-phase2-it07-cand11,7,12,31375.5785,28592.5,13829.5,14201.5,11.444299999999998,57.22149999999999,1.1076794964468042,2.992039671643736,0.021004976987793685,0.6467553431465938,1.2048014693560707,0.12099903147870239,14.312058838479647,0.29060344789183773,0.16403235771755695,0.31148829641321574,0.13466833948191284,1.051781742241112,1.1368678897698041,12.416946149779303,0.189585620006436,3.338769932077528,0.4410627379408735,0.8602489795042885
