day,timestamp,abs_timestamp,product,best_bid,best_ask,mid_price,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,position,cash,mtm_pnl,submitted_order_count,submitted_orders,fill_count,filled_buy_qty,filled_sell_qty,filled_total_qty,market_trade_count,official_profit_and_loss
-2,253900,-1746100,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,253900,-1746100,TOMATOES,4989,5003,4996.0,4989,5,5003,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254000,-1746000,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254000,-1746000,TOMATOES,4989,5002,4995.5,4989,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254100,-1745900,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254100,-1745900,TOMATOES,4989,5003,4996.0,4989,7,5003,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254200,-1745800,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254200,-1745800,TOMATOES,4990,5003,4996.5,4990,9,5003,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254300,-1745700,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254300,-1745700,TOMATOES,4989,5003,4996.0,4989,10,5003,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254400,-1745600,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254400,-1745600,TOMATOES,4989,4997,4993.0,4989,10,4997,3,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254500,-1745500,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254500,-1745500,TOMATOES,4989,5002,4995.5,4989,10,5002,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254600,-1745400,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254600,-1745400,TOMATOES,4989,5002,4995.5,4989,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254700,-1745300,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254700,-1745300,TOMATOES,4989,5003,4996.0,4989,5,5003,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254800,-1745200,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254800,-1745200,TOMATOES,4990,5003,4996.5,4990,5,5003,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254900,-1745100,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,254900,-1745100,TOMATOES,4991,5004,4997.5,4991,10,5004,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255000,-1745000,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255000,-1745000,TOMATOES,4991,5005,4998.0,4991,8,5005,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255100,-1744900,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255100,-1744900,TOMATOES,4991,5004,4997.5,4991,7,5004,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255200,-1744800,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255200,-1744800,TOMATOES,4991,5004,4997.5,4991,6,5004,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255300,-1744700,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,255300,-1744700,TOMATOES,4990,5004,4997.0,4990,9,5004,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255400,-1744600,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255400,-1744600,TOMATOES,4991,5004,4997.5,4991,7,5004,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255500,-1744500,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255500,-1744500,TOMATOES,4991,5005,4998.0,4991,7,5005,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255600,-1744400,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255600,-1744400,TOMATOES,4991,5005,4998.0,4991,6,5005,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255700,-1744300,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255700,-1744300,TOMATOES,4992,5005,4998.5,4992,10,5005,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255800,-1744200,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255800,-1744200,TOMATOES,4997,5005,5001.0,4997,3,5005,5,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,255900,-1744100,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,255900,-1744100,TOMATOES,4992,5006,4999.0,4992,9,5006,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256000,-1744000,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256000,-1744000,TOMATOES,4991,5005,4998.0,4991,8,5005,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256100,-1743900,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256100,-1743900,TOMATOES,4991,5005,4998.0,4991,5,5005,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256200,-1743800,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256200,-1743800,TOMATOES,4991,5005,4998.0,4991,9,5005,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256300,-1743700,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256300,-1743700,TOMATOES,4991,5004,4997.5,4991,8,5004,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256400,-1743600,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256400,-1743600,TOMATOES,4990,5004,4997.0,4990,5,5004,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256500,-1743500,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256500,-1743500,TOMATOES,4990,5004,4997.0,4990,5,5004,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256600,-1743400,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256600,-1743400,TOMATOES,4990,5004,4997.0,4990,6,5004,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256700,-1743300,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256700,-1743300,TOMATOES,4990,5004,4997.0,4990,9,5004,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256800,-1743200,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256800,-1743200,TOMATOES,4992,5005,4998.5,4992,8,5005,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256900,-1743100,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,256900,-1743100,TOMATOES,4991,5005,4998.0,4991,10,5005,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257000,-1743000,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257000,-1743000,TOMATOES,4990,5004,4997.0,4990,9,5004,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257100,-1742900,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257100,-1742900,TOMATOES,4990,5003,4996.5,4990,6,5003,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257200,-1742800,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257200,-1742800,TOMATOES,4990,5003,4996.5,4990,6,5003,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257300,-1742700,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257300,-1742700,TOMATOES,4990,5004,4997.0,4990,6,5004,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257400,-1742600,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257400,-1742600,TOMATOES,4989,5003,4996.0,4989,10,5003,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257500,-1742500,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257500,-1742500,TOMATOES,4989,5003,4996.0,4989,8,5003,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257600,-1742400,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257600,-1742400,TOMATOES,4989,5002,4995.5,4989,10,5002,10,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,257700,-1742300,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257700,-1742300,TOMATOES,4990,5003,4996.5,4990,10,5003,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257800,-1742200,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257800,-1742200,TOMATOES,4989,5002,4995.5,4989,9,5002,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257900,-1742100,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,257900,-1742100,TOMATOES,4989,5002,4995.5,4989,5,5002,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258000,-1742000,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258000,-1742000,TOMATOES,4989,5002,4995.5,4989,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258100,-1741900,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258100,-1741900,TOMATOES,4989,5002,4995.5,4989,5,5002,5,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,258200,-1741800,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258200,-1741800,TOMATOES,4988,5002,4995.0,4988,7,5002,7,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,258300,-1741700,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258300,-1741700,TOMATOES,4988,5002,4995.0,4988,6,5002,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258400,-1741600,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258400,-1741600,TOMATOES,4988,5001,4994.5,4988,6,5001,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258500,-1741500,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258500,-1741500,TOMATOES,4987,5001,4994.0,4987,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258600,-1741400,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258600,-1741400,TOMATOES,4987,5001,4994.0,4987,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258700,-1741300,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258700,-1741300,TOMATOES,4988,5001,4994.5,4988,6,5001,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258800,-1741200,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258800,-1741200,TOMATOES,4988,5001,4994.5,4988,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258900,-1741100,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,258900,-1741100,TOMATOES,4988,5001,4994.5,4988,7,5001,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259000,-1741000,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259000,-1741000,TOMATOES,4988,5001,4994.5,4988,6,5001,6,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,259100,-1740900,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259100,-1740900,TOMATOES,4987,5001,4994.0,4987,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259200,-1740800,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259200,-1740800,TOMATOES,4987,5001,4994.0,4987,7,5001,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259300,-1740700,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259300,-1740700,TOMATOES,4995,5001,4998.0,4995,10,5001,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259400,-1740600,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259400,-1740600,TOMATOES,4988,5002,4995.0,4988,6,5002,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259500,-1740500,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259500,-1740500,TOMATOES,4988,5001,4994.5,4988,7,5001,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259600,-1740400,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259600,-1740400,TOMATOES,4988,5002,4995.0,4988,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259700,-1740300,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259700,-1740300,TOMATOES,4988,5002,4995.0,4988,6,5002,6,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,259800,-1740200,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259800,-1740200,TOMATOES,4988,5002,4995.0,4988,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259900,-1740100,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,259900,-1740100,TOMATOES,4988,5002,4995.0,4988,10,5002,10,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,260000,-1740000,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260000,-1740000,TOMATOES,4988,5002,4995.0,4988,10,5002,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260100,-1739900,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260100,-1739900,TOMATOES,4989,5002,4995.5,4989,7,5002,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260200,-1739800,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260200,-1739800,TOMATOES,4989,5002,4995.5,4989,10,5002,10,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,260300,-1739700,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260300,-1739700,TOMATOES,4988,5002,4995.0,4988,10,5002,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260400,-1739600,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260400,-1739600,TOMATOES,4988,5002,4995.0,4988,10,5002,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260500,-1739500,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260500,-1739500,TOMATOES,4988,4995,4991.5,4988,9,4995,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260600,-1739400,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260600,-1739400,TOMATOES,4988,5001,4994.5,4988,9,5001,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260700,-1739300,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260700,-1739300,TOMATOES,4988,4995,4991.5,4988,10,4995,4,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260800,-1739200,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260800,-1739200,TOMATOES,4989,5002,4995.5,4989,10,5002,10,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,260900,-1739100,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,260900,-1739100,TOMATOES,4988,5001,4994.5,4988,6,5001,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261000,-1739000,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261000,-1739000,TOMATOES,4988,4995,4991.5,4988,10,4995,2,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261100,-1738900,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261100,-1738900,TOMATOES,4987,5001,4994.0,4987,5,5001,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261200,-1738800,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261200,-1738800,TOMATOES,4987,5001,4994.0,4987,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261300,-1738700,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261300,-1738700,TOMATOES,4987,5000,4993.5,4987,7,5000,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261400,-1738600,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,261400,-1738600,TOMATOES,4987,5000,4993.5,4987,10,5000,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261500,-1738500,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261500,-1738500,TOMATOES,4986,5000,4993.0,4986,10,5000,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261600,-1738400,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261600,-1738400,TOMATOES,4986,5000,4993.0,4986,9,5000,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261700,-1738300,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261700,-1738300,TOMATOES,4987,5001,4994.0,4987,5,5001,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261800,-1738200,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261800,-1738200,TOMATOES,4988,5001,4994.5,4988,7,5001,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261900,-1738100,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,261900,-1738100,TOMATOES,4988,5001,4994.5,4988,5,5001,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262000,-1738000,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262000,-1738000,TOMATOES,4988,5002,4995.0,4988,6,5002,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262100,-1737900,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262100,-1737900,TOMATOES,4988,5001,4994.5,4988,9,5001,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262200,-1737800,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262200,-1737800,TOMATOES,4988,5001,4994.5,4988,10,5001,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262300,-1737700,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262300,-1737700,TOMATOES,4988,5001,4994.5,4988,8,5001,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262400,-1737600,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262400,-1737600,TOMATOES,4988,5002,4995.0,4988,9,5002,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262500,-1737500,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262500,-1737500,TOMATOES,4988,5002,4995.0,4988,7,5002,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262600,-1737400,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262600,-1737400,TOMATOES,4989,4994,4991.5,4989,6,4994,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262700,-1737300,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262700,-1737300,TOMATOES,4989,5002,4995.5,4989,7,5002,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262800,-1737200,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262800,-1737200,TOMATOES,4989,5002,4995.5,4989,8,5002,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262900,-1737100,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,262900,-1737100,TOMATOES,4990,5003,4996.5,4990,10,5003,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263000,-1737000,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263000,-1737000,TOMATOES,4990,5004,4997.0,4990,9,5004,9,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263100,-1736900,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263100,-1736900,TOMATOES,4990,5003,4996.5,4990,7,5003,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263200,-1736800,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263200,-1736800,TOMATOES,4990,5003,4996.5,4990,8,5003,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263300,-1736700,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,263300,-1736700,TOMATOES,4990,5004,4997.0,4990,10,5004,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263400,-1736600,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263400,-1736600,TOMATOES,4990,5004,4997.0,4990,6,5004,6,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,263500,-1736500,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263500,-1736500,TOMATOES,4991,5004,4997.5,4991,9,5004,9,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,263600,-1736400,EMERALDS,9992,10008,10000.0,9992,10,10008,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263600,-1736400,TOMATOES,4991,5005,4998.0,4991,8,5005,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263700,-1736300,EMERALDS,9992,10008,10000.0,9992,15,10008,15,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263700,-1736300,TOMATOES,4991,5004,4997.5,4991,10,5004,10,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263800,-1736200,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263800,-1736200,TOMATOES,4992,5005,4998.5,4992,7,5005,7,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263900,-1736100,EMERALDS,9992,10008,10000.0,9992,14,10008,14,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,263900,-1736100,TOMATOES,4992,5005,4998.5,4992,5,5005,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264000,-1736000,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264000,-1736000,TOMATOES,4992,5005,4998.5,4992,5,5005,5,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264100,-1735900,EMERALDS,9992,10008,10000.0,9992,11,10008,11,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264100,-1735900,TOMATOES,4991,5005,4998.0,4991,8,5005,8,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264200,-1735800,EMERALDS,9992,10008,10000.0,9992,13,10008,13,0,0.0,0.0,1,,0,0,0,0,1,0.0
-2,264200,-1735800,TOMATOES,4992,5005,4998.5,4992,6,5005,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264300,-1735700,EMERALDS,9992,10008,10000.0,9992,12,10008,12,0,0.0,0.0,1,,0,0,0,0,0,0.0
-2,264300,-1735700,TOMATOES,4992,4999,4995.5,4992,9,4999,6,0,0.0,0.0,1,,0,0,0,0,0,0.0
