day,timestamp,abs_timestamp,product,position,cash,mid_price,product_pnl
-2,248900,-1751100,EMERALDS,9,-88249.0,10000.0,1751.0
-2,248900,-1751100,TOMATOES,3,-17439.0,4999.5,-2440.5
-2,249000,-1751000,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249000,-1751000,TOMATOES,3,-17439.0,4999.0,-2442.0
-2,249100,-1750900,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249100,-1750900,TOMATOES,3,-17439.0,4999.5,-2440.5
-2,249200,-1750800,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249200,-1750800,TOMATOES,-1,2553.0,5002.5,-2449.5
-2,249300,-1750700,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249300,-1750700,TOMATOES,-1,2553.0,5000.5,-2447.5
-2,249400,-1750600,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249400,-1750600,TOMATOES,-1,2553.0,5000.5,-2447.5
-2,249500,-1750500,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249500,-1750500,TOMATOES,-1,2553.0,5000.0,-2447.0
-2,249600,-1750400,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249600,-1750400,TOMATOES,-1,2553.0,4999.5,-2446.5
-2,249700,-1750300,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249700,-1750300,TOMATOES,-1,2553.0,4998.5,-2445.5
-2,249800,-1750200,EMERALDS,9,-88249.0,10000.0,1751.0
-2,249800,-1750200,TOMATOES,-1,2553.0,4998.5,-2445.5
-2,249900,-1750100,EMERALDS,4,-38249.0,10004.0,1767.0
-2,249900,-1750100,TOMATOES,-1,2553.0,4998.5,-2445.5
-2,250000,-1750000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250000,-1750000,TOMATOES,-1,2553.0,4999.5,-2446.5
-2,250100,-1749900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250100,-1749900,TOMATOES,-1,2553.0,4998.5,-2445.5
-2,250200,-1749800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250200,-1749800,TOMATOES,2,-12426.0,4998.5,-2429.0
-2,250300,-1749700,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250300,-1749700,TOMATOES,2,-12426.0,4998.0,-2430.0
-2,250400,-1749600,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250400,-1749600,TOMATOES,12,-62386.0,4993.5,-2464.0
-2,250500,-1749500,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250500,-1749500,TOMATOES,4,-22458.0,4997.5,-2468.0
-2,250600,-1749400,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250600,-1749400,TOMATOES,-5,22461.0,4997.5,-2526.5
-2,250700,-1749300,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250700,-1749300,TOMATOES,-11,52437.0,5000.0,-2563.0
-2,250800,-1749200,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250800,-1749200,TOMATOES,-11,52437.0,4997.5,-2535.5
-2,250900,-1749100,EMERALDS,4,-38249.0,10000.0,1751.0
-2,250900,-1749100,TOMATOES,-11,52437.0,4999.0,-2552.0
-2,251000,-1749000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251000,-1749000,TOMATOES,-11,52437.0,4998.5,-2546.5
-2,251100,-1748900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251100,-1748900,TOMATOES,-5,22407.0,4998.5,-2585.5
-2,251200,-1748800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251200,-1748800,TOMATOES,-5,22407.0,4998.0,-2583.0
-2,251300,-1748700,EMERALDS,4,-38249.0,9996.0,1735.0
-2,251300,-1748700,TOMATOES,-5,22407.0,4998.0,-2583.0
-2,251400,-1748600,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251400,-1748600,TOMATOES,-5,22407.0,4997.5,-2580.5
-2,251500,-1748500,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251500,-1748500,TOMATOES,0,-2573.0,4993.5,-2573.0
-2,251600,-1748400,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251600,-1748400,TOMATOES,-10,47337.0,4998.0,-2643.0
-2,251700,-1748300,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251700,-1748300,TOMATOES,-10,47337.0,4998.5,-2648.0
-2,251800,-1748200,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251800,-1748200,TOMATOES,-10,47337.0,4998.0,-2643.0
-2,251900,-1748100,EMERALDS,4,-38249.0,10000.0,1751.0
-2,251900,-1748100,TOMATOES,-10,47337.0,4997.5,-2638.0
-2,252000,-1748000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252000,-1748000,TOMATOES,-10,47337.0,4996.5,-2628.0
-2,252100,-1747900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252100,-1747900,TOMATOES,-8,37343.0,4993.5,-2605.0
-2,252200,-1747800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252200,-1747800,TOMATOES,-8,37343.0,4996.0,-2625.0
-2,252300,-1747700,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252300,-1747700,TOMATOES,-8,37343.0,4997.0,-2633.0
-2,252400,-1747600,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252400,-1747600,TOMATOES,-8,37343.0,4992.5,-2597.0
-2,252500,-1747500,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252500,-1747500,TOMATOES,-15,72273.0,4996.5,-2674.5
-2,252600,-1747400,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252600,-1747400,TOMATOES,-15,72273.0,4997.5,-2689.5
-2,252700,-1747300,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252700,-1747300,TOMATOES,-15,72273.0,4997.5,-2689.5
-2,252800,-1747200,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252800,-1747200,TOMATOES,-15,72273.0,4997.0,-2682.0
-2,252900,-1747100,EMERALDS,4,-38249.0,10000.0,1751.0
-2,252900,-1747100,TOMATOES,-15,72273.0,4997.0,-2682.0
-2,253000,-1747000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253000,-1747000,TOMATOES,-15,72273.0,4998.0,-2697.0
-2,253100,-1746900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253100,-1746900,TOMATOES,-6,27237.0,4997.5,-2748.0
-2,253200,-1746800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253200,-1746800,TOMATOES,-6,27237.0,4996.5,-2742.0
-2,253300,-1746700,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253300,-1746700,TOMATOES,-6,27237.0,4995.5,-2736.0
-2,253400,-1746600,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253400,-1746600,TOMATOES,-6,27237.0,4996.5,-2742.0
-2,253500,-1746500,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253500,-1746500,TOMATOES,-6,27237.0,4996.5,-2742.0
-2,253600,-1746400,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253600,-1746400,TOMATOES,-6,27237.0,4997.0,-2745.0
-2,253700,-1746300,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253700,-1746300,TOMATOES,-6,27237.0,4996.5,-2742.0
-2,253800,-1746200,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253800,-1746200,TOMATOES,-6,27237.0,4996.0,-2739.0
-2,253900,-1746100,EMERALDS,4,-38249.0,10000.0,1751.0
-2,253900,-1746100,TOMATOES,-6,27237.0,4996.0,-2739.0
-2,254000,-1746000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254000,-1746000,TOMATOES,-6,27237.0,4995.5,-2736.0
-2,254100,-1745900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254100,-1745900,TOMATOES,-6,27237.0,4996.0,-2739.0
-2,254200,-1745800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254200,-1745800,TOMATOES,-6,27237.0,4996.5,-2742.0
-2,254300,-1745700,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254300,-1745700,TOMATOES,-6,27237.0,4996.0,-2739.0
-2,254400,-1745600,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254400,-1745600,TOMATOES,-3,12246.0,4993.0,-2733.0
-2,254500,-1745500,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254500,-1745500,TOMATOES,-3,12246.0,4995.5,-2740.5
-2,254600,-1745400,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254600,-1745400,TOMATOES,-3,12246.0,4995.5,-2740.5
-2,254700,-1745300,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254700,-1745300,TOMATOES,-3,12246.0,4996.0,-2742.0
-2,254800,-1745200,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254800,-1745200,TOMATOES,-3,12246.0,4996.5,-2743.5
-2,254900,-1745100,EMERALDS,4,-38249.0,10000.0,1751.0
-2,254900,-1745100,TOMATOES,-3,12246.0,4997.5,-2746.5
-2,255000,-1745000,EMERALDS,4,-38249.0,10000.0,1751.0
-2,255000,-1745000,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,255100,-1744900,EMERALDS,4,-38249.0,10000.0,1751.0
-2,255100,-1744900,TOMATOES,-3,12246.0,4997.5,-2746.5
-2,255200,-1744800,EMERALDS,4,-38249.0,10000.0,1751.0
-2,255200,-1744800,TOMATOES,-3,12246.0,4997.5,-2746.5
-2,255300,-1744700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255300,-1744700,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,255400,-1744600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255400,-1744600,TOMATOES,-3,12246.0,4997.5,-2746.5
-2,255500,-1744500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255500,-1744500,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,255600,-1744400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255600,-1744400,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,255700,-1744300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255700,-1744300,TOMATOES,-3,12246.0,4998.5,-2749.5
-2,255800,-1744200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255800,-1744200,TOMATOES,-3,12246.0,5001.0,-2757.0
-2,255900,-1744100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,255900,-1744100,TOMATOES,-3,12246.0,4999.0,-2751.0
-2,256000,-1744000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256000,-1744000,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,256100,-1743900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256100,-1743900,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,256200,-1743800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256200,-1743800,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,256300,-1743700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256300,-1743700,TOMATOES,-3,12246.0,4997.5,-2746.5
-2,256400,-1743600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256400,-1743600,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,256500,-1743500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256500,-1743500,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,256600,-1743400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256600,-1743400,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,256700,-1743300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256700,-1743300,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,256800,-1743200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256800,-1743200,TOMATOES,-3,12246.0,4998.5,-2749.5
-2,256900,-1743100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,256900,-1743100,TOMATOES,-3,12246.0,4998.0,-2748.0
-2,257000,-1743000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257000,-1743000,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,257100,-1742900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257100,-1742900,TOMATOES,-3,12246.0,4996.5,-2743.5
-2,257200,-1742800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257200,-1742800,TOMATOES,-3,12246.0,4996.5,-2743.5
-2,257300,-1742700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257300,-1742700,TOMATOES,-3,12246.0,4997.0,-2745.0
-2,257400,-1742600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257400,-1742600,TOMATOES,-3,12246.0,4996.0,-2742.0
-2,257500,-1742500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257500,-1742500,TOMATOES,-3,12246.0,4996.0,-2742.0
-2,257600,-1742400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257600,-1742400,TOMATOES,-1,2266.0,4995.5,-2729.5
-2,257700,-1742300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257700,-1742300,TOMATOES,-1,2266.0,4996.5,-2730.5
-2,257800,-1742200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257800,-1742200,TOMATOES,-1,2266.0,4995.5,-2729.5
-2,257900,-1742100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,257900,-1742100,TOMATOES,-1,2266.0,4995.5,-2729.5
-2,258000,-1742000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258000,-1742000,TOMATOES,-1,2266.0,4995.5,-2729.5
-2,258100,-1741900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258100,-1741900,TOMATOES,-4,17266.0,4995.5,-2716.0
-2,258200,-1741800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258200,-1741800,TOMATOES,-8,37270.0,4995.0,-2690.0
-2,258300,-1741700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258300,-1741700,TOMATOES,-8,37270.0,4995.0,-2690.0
-2,258400,-1741600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258400,-1741600,TOMATOES,-8,37270.0,4994.5,-2686.0
-2,258500,-1741500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258500,-1741500,TOMATOES,-8,37270.0,4994.0,-2682.0
-2,258600,-1741400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258600,-1741400,TOMATOES,-8,37270.0,4994.0,-2682.0
-2,258700,-1741300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258700,-1741300,TOMATOES,-8,37270.0,4994.5,-2686.0
-2,258800,-1741200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258800,-1741200,TOMATOES,-8,37270.0,4994.5,-2686.0
-2,258900,-1741100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,258900,-1741100,TOMATOES,-8,37270.0,4994.5,-2686.0
-2,259000,-1741000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259000,-1741000,TOMATOES,-11,52267.0,4994.5,-2672.5
-2,259100,-1740900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259100,-1740900,TOMATOES,-11,52267.0,4994.0,-2667.0
-2,259200,-1740800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259200,-1740800,TOMATOES,-11,52267.0,4994.0,-2667.0
-2,259300,-1740700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259300,-1740700,TOMATOES,-21,102217.0,4998.0,-2741.0
-2,259400,-1740600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259400,-1740600,TOMATOES,-21,102217.0,4995.0,-2678.0
-2,259500,-1740500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259500,-1740500,TOMATOES,-21,102217.0,4994.5,-2667.5
-2,259600,-1740400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259600,-1740400,TOMATOES,-21,102217.0,4995.0,-2678.0
-2,259700,-1740300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259700,-1740300,TOMATOES,-19,92229.0,4995.0,-2676.0
-2,259800,-1740200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259800,-1740200,TOMATOES,-19,92229.0,4995.0,-2676.0
-2,259900,-1740100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,259900,-1740100,TOMATOES,-22,107232.0,4995.0,-2658.0
-2,260000,-1740000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260000,-1740000,TOMATOES,-22,107232.0,4995.0,-2658.0
-2,260100,-1739900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260100,-1739900,TOMATOES,-22,107232.0,4995.5,-2669.0
-2,260200,-1739800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260200,-1739800,TOMATOES,-19,92256.0,4995.5,-2658.5
-2,260300,-1739700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260300,-1739700,TOMATOES,-19,92256.0,4995.0,-2649.0
-2,260400,-1739600,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260400,-1739600,TOMATOES,-19,92256.0,4995.0,-2649.0
-2,260500,-1739500,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260500,-1739500,TOMATOES,-14,67281.0,4991.5,-2600.0
-2,260600,-1739400,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260600,-1739400,TOMATOES,-14,67281.0,4994.5,-2642.0
-2,260700,-1739300,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260700,-1739300,TOMATOES,-14,67281.0,4991.5,-2600.0
-2,260800,-1739200,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260800,-1739200,TOMATOES,-20,97215.0,4995.5,-2695.0
-2,260900,-1739100,EMERALDS,10,-98207.0,10000.0,1793.0
-2,260900,-1739100,TOMATOES,-20,97215.0,4994.5,-2675.0
-2,261000,-1739000,EMERALDS,10,-98207.0,10000.0,1793.0
-2,261000,-1739000,TOMATOES,-18,87225.0,4991.5,-2622.0
-2,261100,-1738900,EMERALDS,10,-98207.0,10000.0,1793.0
-2,261100,-1738900,TOMATOES,-18,87225.0,4994.0,-2667.0
-2,261200,-1738800,EMERALDS,10,-98207.0,10000.0,1793.0
-2,261200,-1738800,TOMATOES,-18,87225.0,4994.0,-2667.0
-2,261300,-1738700,EMERALDS,10,-98207.0,10000.0,1793.0
-2,261300,-1738700,TOMATOES,-18,87225.0,4993.5,-2658.0
-2,261400,-1738600,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261400,-1738600,TOMATOES,-18,87225.0,4993.5,-2658.0
-2,261500,-1738500,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261500,-1738500,TOMATOES,-18,87225.0,4993.0,-2649.0
-2,261600,-1738400,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261600,-1738400,TOMATOES,-18,87225.0,4993.0,-2649.0
-2,261700,-1738300,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261700,-1738300,TOMATOES,-18,87225.0,4994.0,-2667.0
-2,261800,-1738200,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261800,-1738200,TOMATOES,-18,87225.0,4994.5,-2676.0
-2,261900,-1738100,EMERALDS,7,-68186.0,10000.0,1814.0
-2,261900,-1738100,TOMATOES,-18,87225.0,4994.5,-2676.0
-2,262000,-1738000,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262000,-1738000,TOMATOES,-18,87225.0,4995.0,-2685.0
-2,262100,-1737900,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262100,-1737900,TOMATOES,-18,87225.0,4994.5,-2676.0
-2,262200,-1737800,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262200,-1737800,TOMATOES,-18,87225.0,4994.5,-2676.0
-2,262300,-1737700,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262300,-1737700,TOMATOES,-18,87225.0,4994.5,-2676.0
-2,262400,-1737600,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262400,-1737600,TOMATOES,-18,87225.0,4995.0,-2685.0
-2,262500,-1737500,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262500,-1737500,TOMATOES,-18,87225.0,4995.0,-2685.0
-2,262600,-1737400,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262600,-1737400,TOMATOES,-12,57261.0,4991.5,-2637.0
-2,262700,-1737300,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262700,-1737300,TOMATOES,-12,57261.0,4995.5,-2685.0
-2,262800,-1737200,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262800,-1737200,TOMATOES,-12,57261.0,4995.5,-2685.0
-2,262900,-1737100,EMERALDS,7,-68186.0,10000.0,1814.0
-2,262900,-1737100,TOMATOES,-12,57261.0,4996.5,-2697.0
-2,263000,-1737000,EMERALDS,7,-68186.0,10000.0,1814.0
-2,263000,-1737000,TOMATOES,-12,57261.0,4997.0,-2703.0
-2,263100,-1736900,EMERALDS,7,-68186.0,10000.0,1814.0
-2,263100,-1736900,TOMATOES,-12,57261.0,4996.5,-2697.0
-2,263200,-1736800,EMERALDS,7,-68186.0,10000.0,1814.0
-2,263200,-1736800,TOMATOES,-12,57261.0,4996.5,-2697.0
-2,263300,-1736700,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263300,-1736700,TOMATOES,-12,57261.0,4997.0,-2703.0
-2,263400,-1736600,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263400,-1736600,TOMATOES,-14,67267.0,4997.0,-2691.0
-2,263500,-1736500,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263500,-1736500,TOMATOES,-11,52282.0,4997.5,-2690.5
-2,263600,-1736400,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263600,-1736400,TOMATOES,-11,52282.0,4998.0,-2696.0
-2,263700,-1736300,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263700,-1736300,TOMATOES,-11,52282.0,4997.5,-2690.5
-2,263800,-1736200,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263800,-1736200,TOMATOES,-11,52282.0,4998.5,-2701.5
-2,263900,-1736100,EMERALDS,10,-98165.0,10000.0,1835.0
-2,263900,-1736100,TOMATOES,-11,52282.0,4998.5,-2701.5
-2,264000,-1736000,EMERALDS,10,-98165.0,10000.0,1835.0
-2,264000,-1736000,TOMATOES,-11,52282.0,4998.5,-2701.5
-2,264100,-1735900,EMERALDS,10,-98165.0,10000.0,1835.0
-2,264100,-1735900,TOMATOES,-11,52282.0,4998.0,-2696.0
-2,264200,-1735800,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264200,-1735800,TOMATOES,-11,52282.0,4998.5,-2701.5
-2,264300,-1735700,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264300,-1735700,TOMATOES,-5,22288.0,4995.5,-2689.5
-2,264400,-1735600,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264400,-1735600,TOMATOES,-5,22288.0,4999.0,-2707.0
-2,264500,-1735500,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264500,-1735500,TOMATOES,-5,22288.0,4995.5,-2689.5
-2,264600,-1735400,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264600,-1735400,TOMATOES,-5,22288.0,4998.5,-2704.5
-2,264700,-1735300,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264700,-1735300,TOMATOES,-5,22288.0,4998.0,-2702.0
-2,264800,-1735200,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264800,-1735200,TOMATOES,-5,22288.0,4998.0,-2702.0
-2,264900,-1735100,EMERALDS,13,-128144.0,10000.0,1856.0
-2,264900,-1735100,TOMATOES,-5,22288.0,4998.5,-2704.5
-2,265000,-1735000,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265000,-1735000,TOMATOES,-5,22288.0,4998.5,-2704.5
-2,265100,-1734900,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265100,-1734900,TOMATOES,-5,22288.0,4998.0,-2702.0
-2,265200,-1734800,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265200,-1734800,TOMATOES,-5,22288.0,4998.5,-2704.5
-2,265300,-1734700,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265300,-1734700,TOMATOES,-5,22288.0,4999.0,-2707.0
-2,265400,-1734600,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265400,-1734600,TOMATOES,-5,22288.0,4998.0,-2702.0
-2,265500,-1734500,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265500,-1734500,TOMATOES,-5,22288.0,4997.0,-2697.0
-2,265600,-1734400,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265600,-1734400,TOMATOES,-5,22288.0,4997.0,-2697.0
-2,265700,-1734300,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265700,-1734300,TOMATOES,-5,22288.0,4997.5,-2699.5
-2,265800,-1734200,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265800,-1734200,TOMATOES,-5,22288.0,4997.5,-2699.5
-2,265900,-1734100,EMERALDS,13,-128144.0,10000.0,1856.0
-2,265900,-1734100,TOMATOES,-7,32280.0,5000.0,-2720.0
-2,266000,-1734000,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266000,-1734000,TOMATOES,-7,32280.0,4997.5,-2702.5
-2,266100,-1733900,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266100,-1733900,TOMATOES,-7,32280.0,4996.5,-2695.5
-2,266200,-1733800,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266200,-1733800,TOMATOES,-7,32280.0,4997.0,-2699.0
-2,266300,-1733700,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266300,-1733700,TOMATOES,-7,32280.0,4997.0,-2699.0
-2,266400,-1733600,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266400,-1733600,TOMATOES,-7,32280.0,4997.0,-2699.0
-2,266500,-1733500,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266500,-1733500,TOMATOES,-7,32280.0,4997.0,-2699.0
-2,266600,-1733400,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266600,-1733400,TOMATOES,-7,32280.0,4997.0,-2699.0
-2,266700,-1733300,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266700,-1733300,TOMATOES,-7,32280.0,4998.0,-2706.0
-2,266800,-1733200,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266800,-1733200,TOMATOES,-7,32280.0,4998.0,-2706.0
-2,266900,-1733100,EMERALDS,13,-128144.0,10000.0,1856.0
-2,266900,-1733100,TOMATOES,-7,32280.0,4998.0,-2706.0
-2,267000,-1733000,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267000,-1733000,TOMATOES,-7,32280.0,4997.5,-2702.5
-2,267100,-1732900,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267100,-1732900,TOMATOES,-7,32280.0,4997.5,-2702.5
-2,267200,-1732800,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267200,-1732800,TOMATOES,-7,32280.0,4999.5,-2716.5
-2,267300,-1732700,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267300,-1732700,TOMATOES,-7,32280.0,5000.0,-2720.0
-2,267400,-1732600,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267400,-1732600,TOMATOES,1,-7744.0,4996.0,-2748.0
-2,267500,-1732500,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267500,-1732500,TOMATOES,1,-7744.0,4995.0,-2749.0
-2,267600,-1732400,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267600,-1732400,TOMATOES,1,-7744.0,4995.5,-2748.5
-2,267700,-1732300,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267700,-1732300,TOMATOES,1,-7744.0,4995.0,-2749.0
-2,267800,-1732200,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267800,-1732200,TOMATOES,-7,32168.0,4995.5,-2800.5
-2,267900,-1732100,EMERALDS,13,-128144.0,10000.0,1856.0
-2,267900,-1732100,TOMATOES,-17,82058.0,4996.0,-2874.0
